Transaction_ID,Customer_ID,Purchase_Date,Purchased_Product_IDs,Order_Value,Order_Location,Repeat_Purchase_Score,Return_Rate
TXN10242,CUST3393,2024-05-06 18:14:36,['PROD0876'],237000,Binjai,0.62,0.17
TXN10243,CUST1470,2023-09-19 16:55:38,['PROD0830'],190000,Tomohon,0.73,0.38
TXN10244,CUST2697,2025-02-13 01:55:27,['PROD0358'],313000,Kota Administrasi Jakarta Selatan,0.72,0.12
TXN10245,CUST4611,2025-07-21 06:54:08,['PROD0549'],345000,Probolinggo,0.99,0.23
TXN10246,CUST1170,2025-01-23 16:44:40,['PROD0312'],268000,Mataram,0.72,0.27
TXN10247,CUST2415,2023-09-30 10:16:34,"['PROD0968', 'PROD0993']",393000,Tegal,0.82,0.13
TXN10248,CUST3378,2024-01-21 18:19:54,['PROD0861'],360000,Palu,0.7,0.06
TXN10249,CUST3529,2024-09-15 00:42:32,['PROD0245'],434000,Cilegon,0.81,0.17
TXN10250,CUST2142,2023-11-30 14:23:46,['PROD0287'],354000,Jayapura,0.76,0.34
TXN10251,CUST0649,2024-09-28 23:07:32,"['PROD0549', 'PROD0536']",466000,Ternate,0.85,0.23
TXN10252,CUST1834,2023-08-21 07:48:14,['PROD0166'],390000,Palu,0.89,0.15
TXN10253,CUST4119,2023-08-17 16:39:04,['PROD0668'],347000,Pariaman,0.6,0.32
TXN10254,CUST2727,2024-08-28 17:02:59,['PROD0749'],410000,Surakarta,0.61,0.35
TXN10255,CUST0287,2024-07-13 03:58:57,['PROD0096'],183000,Tegal,0.96,0.31
TXN10256,CUST3917,2025-03-18 17:23:12,['PROD0006'],266000,Prabumulih,0.02,0.43
TXN10257,CUST2249,2024-11-29 13:25:00,['PROD0834'],252000,Sukabumi,0.91,0.13
TXN10258,CUST4436,2023-09-30 07:03:46,['PROD1050'],420000,Kota Administrasi Jakarta Utara,0.02,0.48
TXN10259,CUST4483,2024-01-18 08:33:59,"['PROD0491', 'PROD0589']",543000,Semarang,0.96,0.14
TXN10260,CUST1620,2024-10-11 02:38:25,"['PROD0113', 'PROD0923']",607000,Yogyakarta,0.85,0.0
TXN10261,CUST3028,2024-01-06 23:39:47,['PROD0159'],229000,Tebingtinggi,0.65,0.33
TXN10262,CUST1397,2025-01-20 20:29:36,['PROD0916'],424000,Surakarta,0.79,0.26
TXN10263,CUST4144,2024-04-19 18:06:39,['PROD0382'],347000,Pontianak,0.5,0.45
TXN10264,CUST0488,2025-08-14 05:58:09,['PROD0770'],474000,Tarakan,0.94,0.26
TXN10265,CUST2234,2025-01-22 17:13:13,"['PROD0307', 'PROD1000']",552000,Semarang,0.86,0.37
TXN10266,CUST0806,2025-06-20 12:41:38,['PROD0826'],299000,Palangkaraya,0.71,0.09
TXN10267,CUST4837,2025-06-23 02:43:06,['PROD0405'],283000,Kota Administrasi Jakarta Selatan,0.92,0.07
TXN10268,CUST0787,2025-06-13 21:52:55,['PROD0153'],129000,Kendari,0.98,0.16
TXN10269,CUST2386,2024-07-23 16:54:37,['PROD0282'],154000,Meulaboh,0.76,0.13
TXN10270,CUST2611,2025-03-10 06:14:13,['PROD0453'],455000,Pematangsiantar,0.7,0.04
TXN10271,CUST3371,2025-04-13 21:48:44,['PROD0354'],176000,Blitar,0.79,0.34
TXN10272,CUST3951,2023-09-13 16:55:34,"['PROD0170', 'PROD0020']",613000,Kota Administrasi Jakarta Utara,0.92,0.07
TXN10273,CUST4020,2025-07-22 00:16:20,['PROD0993'],202000,Mojokerto,0.86,0.39
TXN10274,CUST4950,2023-11-14 05:39:18,['PROD0575'],279000,Parepare,0.86,0.01
TXN10275,CUST1904,2024-02-17 13:49:57,['PROD0083'],340000,Semarang,0.45,0.49
TXN10276,CUST0700,2023-09-09 18:00:18,"['PROD0870', 'PROD0006']",660000,Sibolga,0.98,0.25
TXN10277,CUST1051,2025-07-24 08:59:47,['PROD0669'],157000,Metro,0.93,0.28
TXN10278,CUST0095,2024-01-11 02:01:30,['PROD0267'],467000,Batam,0.76,0.14
TXN10279,CUST4743,2025-04-30 23:41:27,['PROD0059'],129000,Kotamobagu,0.47,0.48
TXN10280,CUST1127,2025-01-25 17:49:14,"['PROD1042', 'PROD0886']",745000,Denpasar,0.91,0.06
TXN10281,CUST0359,2023-12-17 19:14:48,['PROD0091'],436000,Cilegon,0.73,0.17
TXN10282,CUST3290,2024-10-25 02:13:28,['PROD0653'],236000,Sukabumi,0.86,0.39
TXN10283,CUST0332,2025-07-09 17:17:19,['PROD0786'],363000,Metro,0.67,0.24
TXN10284,CUST3135,2025-05-23 19:44:30,['PROD0207'],410000,Cimahi,0.58,0.41
TXN10285,CUST2034,2024-10-11 19:39:02,['PROD0305'],357000,Prabumulih,0.62,0.02
TXN10286,CUST3041,2024-04-08 21:47:51,['PROD0365'],222000,Bandar Lampung,0.05,0.44
TXN10287,CUST0719,2024-05-18 19:38:16,"['PROD0452', 'PROD0974', 'PROD0215', 'PROD0585', 'PROD0558']",1602000,Medan,0.74,0.06
TXN10288,CUST2389,2025-01-04 15:15:58,['PROD0744'],236000,Subulussalam,0.98,0.15
TXN10289,CUST2320,2024-10-20 14:48:44,['PROD0526'],294000,Batam,0.84,0.19
TXN10290,CUST2302,2024-05-17 03:49:03,['PROD0670'],121000,Palangkaraya,0.71,0.21
TXN10291,CUST3878,2023-11-19 05:30:03,"['PROD0136', 'PROD0271']",653000,Kota Administrasi Jakarta Pusat,0.89,0.28
TXN10292,CUST2368,2025-06-24 23:09:14,['PROD0717'],215000,Bekasi,0.68,0.33
TXN10293,CUST2082,2024-02-26 15:01:49,"['PROD0942', 'PROD0685']",418000,Madiun,0.91,0.39
TXN10294,CUST2499,2024-04-30 06:47:12,['PROD0492'],318000,Batu,0.99,0.23
TXN10295,CUST2941,2024-11-30 12:10:20,"['PROD0293', 'PROD0084']",585000,Solok,0.73,0.29
TXN10296,CUST0658,2024-07-17 12:32:47,"['PROD0152', 'PROD0291']",564000,Palangkaraya,0.41,0.43
TXN10297,CUST3338,2025-04-20 23:02:51,"['PROD0731', 'PROD0174']",475000,Purwokerto,0.52,0.43
TXN10298,CUST2208,2025-04-27 19:47:39,['PROD0900'],235000,Pekanbaru,0.01,0.48
TXN10299,CUST2776,2024-05-03 19:33:36,['PROD0369'],371000,Kota Administrasi Jakarta Pusat,0.89,0.35
TXN10300,CUST2912,2025-03-18 12:06:03,['PROD0575'],279000,Batam,0.91,0.37
TXN10301,CUST2282,2023-12-12 23:37:56,['PROD0554'],130000,Kediri,0.87,0.37
TXN10302,CUST2958,2023-10-17 20:25:30,['PROD0698'],433000,Palu,0.76,0.32
TXN10303,CUST2918,2023-10-16 22:10:25,['PROD0496'],236000,Sungai Penuh,0.21,0.42
TXN10304,CUST2543,2023-10-20 03:15:54,['PROD0991'],219000,Bandar Lampung,0.91,0.36
TXN10305,CUST0864,2025-01-12 04:34:56,['PROD0899'],361000,Subulussalam,0.09,0.48
TXN10306,CUST1644,2023-10-09 08:08:01,['PROD0005'],281000,Medan,0.97,0.16
TXN10307,CUST4113,2025-02-01 01:51:34,['PROD0875'],192000,Tomohon,0.67,0.17
TXN10308,CUST2284,2024-01-07 22:26:50,"['PROD0438', 'PROD0683']",519000,Kota Administrasi Jakarta Pusat,0.62,0.01
TXN10309,CUST1043,2025-01-02 22:42:28,['PROD0786'],363000,Magelang,0.85,0.25
TXN10310,CUST4568,2024-05-06 18:25:03,['PROD0462'],258000,Medan,0.96,0.26
TXN10311,CUST1042,2025-01-02 21:49:48,['PROD0413'],406000,Mataram,0.87,0.28
TXN10312,CUST2430,2025-03-18 13:01:49,['PROD0556'],434000,Lhokseumawe,0.72,0.27
TXN10313,CUST1402,2024-03-31 13:23:14,"['PROD0660', 'PROD0552']",531000,Bandung,0.98,0.15
TXN10314,CUST3818,2024-06-17 15:41:16,['PROD0943'],300000,Batu,0.15,0.47
TXN10315,CUST0668,2025-05-23 21:13:28,['PROD0981'],420000,Kotamobagu,0.64,0.2
TXN10316,CUST3710,2024-08-14 14:26:10,"['PROD0497', 'PROD0455']",636000,Singkawang,0.67,0.29
TXN10317,CUST3075,2024-01-15 17:24:12,"['PROD0685', 'PROD0825', 'PROD0365']",632000,Meulaboh,0.66,0.34
TXN10318,CUST0581,2025-06-01 08:26:40,['PROD0942'],210000,Serang,0.09,0.44
TXN10319,CUST1844,2024-02-10 14:28:01,['PROD0363'],172000,Bogor,0.68,0.24
TXN10320,CUST0026,2024-07-23 10:40:16,"['PROD1033', 'PROD0325']",551000,Singkawang,0.74,0.31
TXN10321,CUST4185,2025-02-04 18:50:04,['PROD0204'],298000,Denpasar,0.73,0.24
TXN10322,CUST2005,2023-12-11 10:15:56,"['PROD0800', 'PROD0884']",483000,Bandung,0.62,0.11
TXN10323,CUST0303,2024-09-03 05:59:08,['PROD0040'],262000,Padang Sidempuan,0.73,0.3
TXN10324,CUST1102,2024-11-24 12:14:03,['PROD0306'],248000,Bandar Lampung,0.96,0.34
TXN10325,CUST2074,2025-03-19 08:25:05,['PROD0344'],337000,Palu,0.84,0.27
TXN10326,CUST1626,2023-12-20 20:01:19,['PROD0189'],192000,Kota Administrasi Jakarta Utara,0.09,0.49
TXN10327,CUST3769,2025-07-01 06:36:17,"['PROD1037', 'PROD0344']",759000,Yogyakarta,0.68,0.18
TXN10328,CUST1624,2023-11-30 20:43:45,['PROD0027'],144000,Purwokerto,0.89,0.35
TXN10329,CUST4727,2024-02-02 06:50:39,"['PROD0564', 'PROD0370', 'PROD0212', 'PROD0957']",1315000,Balikpapan,0.82,0.25
TXN10330,CUST4461,2025-08-11 00:37:47,['PROD0516'],448000,Ambon,0.1,0.46
TXN10331,CUST2711,2023-08-29 19:33:21,['PROD0643'],322000,Denpasar,0.75,0.31
TXN10332,CUST0387,2024-09-12 01:51:58,['PROD0688'],415000,Banjar,0.61,0.3
TXN10333,CUST0909,2024-02-17 09:04:10,['PROD0681'],177000,Banjar,0.61,0.33
TXN10334,CUST0355,2024-06-25 14:05:12,['PROD0243'],251000,Pangkalpinang,0.71,0.29
TXN10335,CUST1588,2024-03-17 18:46:44,['PROD0345'],256000,Depok,0.06,0.49
TXN10336,CUST0278,2025-06-24 07:49:18,['PROD0116'],142000,Tarakan,0.93,0.21
TXN10337,CUST2425,2024-02-14 07:07:36,['PROD0554'],130000,Kupang,0.84,0.06
TXN10338,CUST2662,2024-12-15 09:41:57,['PROD0655'],416000,Cirebon,0.79,0.19
TXN10339,CUST3243,2024-01-02 15:09:30,['PROD0461'],356000,Tomohon,0.28,0.46
TXN10340,CUST1612,2024-08-19 10:44:48,['PROD0764'],187000,Banjarbaru,0.93,0.27
TXN10341,CUST2157,2024-03-07 01:54:43,"['PROD0348', 'PROD0471']",480000,Bengkulu,0.79,0.24
TXN10342,CUST3575,2024-03-09 19:03:34,['PROD1009'],431000,Gorontalo,0.78,0.05
TXN10343,CUST4801,2025-04-12 12:31:23,"['PROD0500', 'PROD0723']",464000,Bengkulu,0.88,0.27
TXN10344,CUST2824,2025-08-12 12:50:24,['PROD0867'],143000,Pekanbaru,0.98,0.17
TXN10345,CUST4341,2023-09-23 04:39:21,"['PROD0416', 'PROD0371', 'PROD0200', 'PROD0796']",804000,Langsa,0.55,0.41
TXN10346,CUST2745,2023-12-10 19:14:56,['PROD0040'],262000,Sabang,0.69,0.26
TXN10347,CUST1240,2025-07-22 22:30:13,"['PROD0219', 'PROD0986']",344000,Sibolga,0.74,0.02
TXN10348,CUST3460,2024-02-11 00:40:10,['PROD0904'],375000,Tegal,0.24,0.47
TXN10349,CUST3693,2025-04-17 08:57:11,"['PROD0692', 'PROD1025']",596000,Batam,0.92,0.22
TXN10350,CUST4168,2025-02-02 09:36:38,"['PROD0358', 'PROD0051']",687000,Probolinggo,0.86,0.26
TXN10351,CUST1000,2024-11-29 00:29:50,['PROD0301'],147000,Kota Administrasi Jakarta Timur,0.61,0.15
TXN10352,CUST1259,2025-05-17 20:34:12,['PROD0047'],405000,Banda Aceh,0.93,0.07
TXN10353,CUST2793,2023-10-25 22:34:36,"['PROD0687', 'PROD0367', 'PROD0345']",741000,Tarakan,0.63,0.12
TXN10354,CUST2396,2024-12-31 23:46:39,['PROD0027'],144000,Banjarbaru,0.69,0.04
TXN10355,CUST4281,2025-07-11 23:13:49,['PROD0519'],486000,Bogor,0.91,0.27
TXN10356,CUST1960,2024-12-29 17:43:59,['PROD0571'],327000,Banjarmasin,0.7,0.27
TXN10357,CUST0886,2025-05-21 05:49:20,['PROD0353'],112000,Sorong,0.23,0.41
TXN10358,CUST0287,2025-06-09 06:01:04,['PROD0838'],465000,Tasikmalaya,0.45,0.48
TXN10359,CUST3556,2024-06-24 06:48:30,['PROD0285'],137000,Cimahi,0.74,0.27
TXN10360,CUST2339,2024-04-10 17:57:28,"['PROD0027', 'PROD0593']",288000,Purwokerto,0.7,0.07
TXN10361,CUST4209,2025-07-20 13:32:03,"['PROD0114', 'PROD0836']",367000,Parepare,0.64,0.11
TXN10362,CUST4819,2025-06-02 04:42:21,['PROD0829'],138000,Cimahi,0.94,0.04
TXN10363,CUST3809,2023-11-15 15:33:09,['PROD1005'],185000,Gorontalo,0.87,0.36
TXN10364,CUST1530,2024-03-01 11:30:25,['PROD0319'],340000,Banjarbaru,0.8,0.1
TXN10365,CUST3969,2024-04-04 14:51:38,['PROD0596'],337000,Cimahi,0.74,0.16
TXN10366,CUST4636,2025-03-07 18:25:53,['PROD0399'],127000,Yogyakarta,0.07,0.47
TXN10367,CUST3903,2024-09-23 12:40:02,['PROD0698'],433000,Kota Administrasi Jakarta Pusat,0.92,0.24
TXN10368,CUST3452,2025-07-21 00:47:21,['PROD0444'],433000,Palu,0.06,0.46
TXN10369,CUST2966,2024-05-17 17:22:58,['PROD0058'],340000,Tual,0.85,0.33
TXN10370,CUST1303,2025-02-28 19:37:00,"['PROD0583', 'PROD0298']",566000,Ambon,0.85,0.03
TXN10371,CUST0512,2025-06-07 04:12:52,['PROD0919'],399000,Kendari,0.67,0.14
TXN10372,CUST2850,2023-09-04 08:08:33,"['PROD1025', 'PROD0345', 'PROD0687']",801000,Padang Sidempuan,0.88,0.36
TXN10373,CUST2191,2025-02-04 04:44:44,['PROD0851'],175000,Batu,0.24,0.5
TXN10374,CUST2559,2024-03-06 01:44:21,"['PROD0940', 'PROD0189']",295000,Bukittinggi,0.45,0.44
TXN10375,CUST3279,2024-07-26 21:04:04,['PROD0324'],456000,Bukittinggi,0.83,0.3
TXN10376,CUST2199,2024-05-09 16:29:30,"['PROD0429', 'PROD0389']",266000,Bengkulu,1.0,0.23
TXN10377,CUST4444,2024-12-01 21:13:42,['PROD0804'],251000,Singkawang,0.96,0.13
TXN10378,CUST4788,2025-03-16 17:55:59,['PROD0027'],144000,Bengkulu,0.92,0.06
TXN10379,CUST0049,2023-10-01 22:29:29,['PROD0808'],431000,Tangerang,0.76,0.02
TXN10380,CUST4730,2025-07-26 11:08:33,"['PROD0407', 'PROD0800']",580000,Cirebon,0.76,0.17
TXN10381,CUST1915,2025-05-25 04:35:23,['PROD0655'],416000,Medan,0.29,0.46
TXN10382,CUST0808,2024-10-22 21:30:17,['PROD0290'],274000,Malang,1.0,0.16
TXN10383,CUST3283,2024-03-29 01:29:58,['PROD0952'],248000,Pariaman,0.86,0.11
TXN10384,CUST3155,2025-08-13 00:47:59,['PROD0895'],144000,Palu,0.65,0.19
TXN10385,CUST0130,2024-07-15 09:49:17,['PROD0496'],236000,Solok,0.24,0.46
TXN10386,CUST3966,2023-12-18 13:39:15,['PROD0575'],279000,Sukabumi,0.57,0.45
TXN10387,CUST3249,2024-12-17 01:29:41,['PROD0591'],285000,Lhokseumawe,0.64,0.39
TXN10388,CUST2965,2025-01-07 02:26:21,"['PROD0931', 'PROD0445']",573000,Singkawang,0.65,0.38
TXN10389,CUST2427,2025-06-04 10:49:56,['PROD0381'],182000,Pagaralam,0.98,0.04
TXN10390,CUST2138,2025-06-07 13:02:22,['PROD0117'],136000,Pangkalpinang,0.95,0.1
TXN10391,CUST1582,2023-10-19 13:43:52,"['PROD0653', 'PROD0386']",511000,Surakarta,0.8,0.31
TXN10392,CUST1139,2024-12-21 10:05:08,['PROD1008'],159000,Sukabumi,0.58,0.42
TXN10393,CUST0779,2024-03-11 02:41:56,['PROD0208'],422000,Salatiga,0.45,0.4
TXN10394,CUST3778,2023-09-10 20:20:46,"['PROD0206', 'PROD0601', 'PROD0520']",971000,Dumai,0.42,0.46
TXN10395,CUST0711,2023-12-05 08:38:01,['PROD0900'],235000,Bekasi,0.64,0.11
TXN10396,CUST4231,2024-02-18 20:24:30,['PROD0304'],486000,Binjai,0.17,0.42
TXN10397,CUST2307,2025-01-19 06:51:34,['PROD0899'],361000,Mataram,0.98,0.17
TXN10398,CUST4514,2024-03-22 04:37:13,['PROD0758'],312000,Banjar,0.78,0.04
TXN10399,CUST0588,2023-10-01 15:57:14,"['PROD0875', 'PROD0214']",360000,Sungai Penuh,0.48,0.5
TXN10400,CUST0108,2024-07-08 16:54:46,['PROD0299'],444000,Palopo,0.86,0.14
TXN10401,CUST3935,2024-02-28 08:53:16,"['PROD1026', 'PROD0114']",347000,Metro,0.68,0.01
TXN10402,CUST1562,2025-01-20 16:59:15,['PROD1031'],349000,Purwokerto,0.94,0.25
TXN10403,CUST2204,2024-12-03 00:09:44,"['PROD0203', 'PROD0784']",705000,Tegal,1.0,0.07
TXN10404,CUST2070,2024-07-14 17:43:34,['PROD0123'],355000,Singkawang,0.82,0.35
TXN10405,CUST2226,2025-05-21 00:11:12,['PROD0175'],362000,Purwokerto,0.88,0.13
TXN10406,CUST1452,2024-10-04 23:15:49,['PROD0296'],306000,Banjarmasin,0.91,0.14
TXN10407,CUST0970,2024-09-25 09:50:18,"['PROD0752', 'PROD0591', 'PROD0089']",1072000,Sibolga,0.74,0.35
TXN10408,CUST1855,2024-01-09 19:41:35,['PROD0898'],409000,Pagaralam,0.69,0.29
TXN10409,CUST4692,2023-09-29 16:55:09,['PROD0933'],296000,Palangkaraya,0.85,0.06
TXN10410,CUST2397,2025-03-29 06:33:24,['PROD0234'],442000,Semarang,0.95,0.07
TXN10411,CUST0914,2025-07-29 03:09:29,['PROD0150'],239000,Tanjungpinang,0.78,0.26
TXN10412,CUST4520,2024-09-13 17:23:18,['PROD0933'],296000,Tomohon,0.16,0.41
TXN10413,CUST1529,2024-01-20 19:44:10,"['PROD0419', 'PROD0255']",427000,Blitar,0.13,0.42
TXN10414,CUST1750,2024-12-26 23:45:21,['PROD0545'],380000,Pagaralam,0.97,0.36
TXN10415,CUST0188,2024-01-13 08:21:32,['PROD0494'],407000,Bogor,0.62,0.17
TXN10416,CUST0931,2024-03-15 08:23:35,['PROD0934'],270000,Yogyakarta,0.74,0.37
TXN10417,CUST2922,2024-06-24 13:39:19,"['PROD0733', 'PROD0502', 'PROD0936']",478000,Lhokseumawe,0.9,0.21
TXN10418,CUST1779,2025-07-04 21:57:10,['PROD0560'],215000,Palopo,0.2,0.44
TXN10419,CUST4855,2024-07-18 02:25:58,"['PROD0433', 'PROD0729', 'PROD0749']",685000,Sawahlunto,0.68,0.06
TXN10420,CUST1861,2024-04-05 00:34:10,['PROD0681'],177000,Kotamobagu,0.02,0.4
TXN10421,CUST3315,2024-12-17 16:19:08,['PROD0507'],155000,Bekasi,0.1,0.48
TXN10422,CUST2598,2024-08-04 20:35:03,['PROD0973'],418000,Cilegon,0.82,0.32
TXN10423,CUST2481,2024-12-28 01:06:19,['PROD0117'],136000,Makassar,0.76,0.04
TXN10424,CUST1395,2024-11-26 11:03:02,['PROD0244'],233000,Medan,0.73,0.19
TXN10425,CUST1688,2023-08-29 21:19:59,['PROD0328'],183000,Sabang,0.94,0.14
TXN10426,CUST2001,2025-07-16 08:05:48,"['PROD0780', 'PROD0551']",531000,Banjarmasin,0.72,0.07
TXN10427,CUST1289,2024-01-10 18:01:25,['PROD0912'],320000,Sungai Penuh,0.95,0.2
TXN10428,CUST3991,2024-10-05 18:30:03,['PROD0157'],268000,Pekanbaru,0.61,0.13
TXN10429,CUST0606,2025-01-25 08:19:10,['PROD0544'],490000,Parepare,0.65,0.13
TXN10430,CUST1053,2024-04-24 00:14:29,"['PROD0461', 'PROD0061']",475000,Tomohon,0.95,0.12
TXN10431,CUST1639,2025-06-03 14:32:27,['PROD0010'],354000,Sibolga,0.6,0.03
TXN10432,CUST3127,2024-07-15 05:21:25,['PROD0829'],138000,Batu,0.84,0.01
TXN10433,CUST3315,2025-04-11 15:35:53,"['PROD0550', 'PROD0161', 'PROD0879']",850000,Kediri,0.79,0.27
TXN10434,CUST2719,2024-04-21 01:31:48,['PROD0305'],357000,Kota Administrasi Jakarta Timur,0.63,0.11
TXN10435,CUST4852,2024-07-24 10:36:42,['PROD0395'],328000,Batu,0.88,0.02
TXN10436,CUST0902,2025-02-21 18:54:54,"['PROD0721', 'PROD0433']",315000,Bengkulu,0.31,0.44
TXN10437,CUST0918,2024-01-27 06:08:37,['PROD0040'],262000,Binjai,0.67,0.14
TXN10438,CUST3136,2024-03-17 01:13:04,['PROD0784'],381000,Palopo,0.77,0.01
TXN10439,CUST0871,2024-06-05 22:29:15,['PROD0737'],255000,Tual,0.28,0.41
TXN10440,CUST4160,2025-02-08 14:35:37,['PROD0046'],479000,Metro,0.84,0.35
TXN10441,CUST1996,2024-03-31 00:14:18,['PROD0336'],171000,Makassar,0.08,0.45
TXN10442,CUST3223,2024-07-04 07:29:59,"['PROD0757', 'PROD0962', 'PROD0593']",552000,Sawahlunto,0.8,0.09
TXN10443,CUST0265,2025-04-08 23:21:47,"['PROD1013', 'PROD0149', 'PROD0042', 'PROD0409']",816000,Sungai Penuh,0.89,0.11
TXN10444,CUST2472,2024-12-28 05:38:36,['PROD0264'],102000,Batam,0.64,0.18
TXN10445,CUST4660,2025-06-01 00:39:54,"['PROD0933', 'PROD1028', 'PROD1054']",1105000,Singkawang,0.62,0.02
TXN10446,CUST0160,2025-07-19 00:42:02,['PROD0801'],350000,Surabaya,0.95,0.13
TXN10447,CUST3774,2024-07-01 04:48:31,['PROD0825'],202000,Balikpapan,0.54,0.46
TXN10448,CUST1624,2023-10-16 02:38:38,"['PROD0043', 'PROD0393', 'PROD0086']",965000,Purwokerto,0.99,0.24
TXN10449,CUST4533,2024-08-03 18:24:54,['PROD0163'],125000,Tarakan,0.76,0.13
TXN10450,CUST1809,2025-08-09 00:11:57,['PROD0329'],110000,Malang,0.66,0.34
TXN10451,CUST2898,2024-08-10 04:08:02,['PROD0986'],164000,Purwokerto,0.79,0.03
TXN10452,CUST4911,2023-08-26 23:05:56,['PROD0679'],184000,Sukabumi,0.62,0.2
TXN10453,CUST2776,2024-05-09 12:04:08,['PROD1036'],314000,Tanjungpinang,0.67,0.11
TXN10454,CUST0599,2023-11-28 08:43:27,['PROD0116'],142000,Semarang,0.7,0.01
TXN10455,CUST1371,2024-03-15 23:40:52,['PROD0242'],420000,Palu,0.76,0.27
TXN10456,CUST1171,2024-02-09 00:35:24,['PROD0280'],107000,Bontang,0.97,0.19
TXN10457,CUST2397,2025-04-28 22:56:32,['PROD0794'],402000,Ambon,0.95,0.38
TXN10458,CUST4207,2024-11-24 17:55:45,['PROD0132'],297000,Surakarta,0.91,0.36
TXN10459,CUST4337,2025-05-18 07:40:54,['PROD0322'],315000,Mataram,0.99,0.11
TXN10460,CUST2616,2024-06-12 20:55:51,"['PROD0370', 'PROD0564', 'PROD0951']",836000,Tanjungpinang,0.65,0.37
TXN10461,CUST4461,2025-04-03 19:08:49,['PROD0114'],232000,Sukabumi,0.89,0.33
TXN10462,CUST0897,2024-03-05 05:26:20,['PROD0458'],125000,Semarang,0.91,0.12
TXN10463,CUST4470,2024-01-17 22:32:09,"['PROD0965', 'PROD0033', 'PROD0691']",570000,Bandung,0.98,0.01
TXN10464,CUST4463,2024-01-30 05:31:55,['PROD1030'],373000,Ambon,0.63,0.14
TXN10465,CUST3618,2025-06-23 12:21:57,['PROD0560'],215000,Cilegon,0.49,0.41
TXN10466,CUST4896,2024-12-20 16:42:32,"['PROD0549', 'PROD0898', 'PROD0966']",1045000,Ambon,0.83,0.13
TXN10467,CUST0002,2023-09-20 18:35:38,['PROD1043'],244000,Kediri,0.86,0.36
TXN10468,CUST4144,2023-12-03 02:31:46,"['PROD0348', 'PROD0394']",427000,Medan,0.74,0.37
TXN10469,CUST4871,2024-09-22 04:44:18,"['PROD1058', 'PROD0497']",458000,Langsa,0.76,0.35
TXN10470,CUST1185,2023-10-06 23:08:58,"['PROD0316', 'PROD0910']",307000,Cilegon,0.7,0.37
TXN10471,CUST2907,2024-08-14 09:33:06,"['PROD0593', 'PROD0553']",486000,Probolinggo,0.9,0.02
TXN10472,CUST2850,2023-10-08 03:08:18,"['PROD0587', 'PROD0081']",559000,Denpasar,0.75,0.07
TXN10473,CUST4801,2023-09-13 18:26:35,['PROD0194'],249000,Tomohon,0.9,0.37
TXN10474,CUST4377,2024-12-20 16:18:28,['PROD0345'],256000,Sorong,0.97,0.25
TXN10475,CUST3550,2025-05-16 08:03:39,"['PROD0744', 'PROD0123', 'PROD0043']",734000,Medan,0.43,0.4
TXN10476,CUST2997,2025-06-28 15:43:32,['PROD1044'],226000,Kota Administrasi Jakarta Utara,0.75,0.03
TXN10477,CUST2845,2023-12-20 04:14:12,['PROD1044'],226000,Bogor,0.3,0.41
TXN10478,CUST1132,2024-06-14 16:15:41,['PROD0121'],163000,Pekanbaru,0.61,0.19
TXN10479,CUST1524,2024-02-14 21:14:11,"['PROD0371', 'PROD0416']",346000,Parepare,0.99,0.24
TXN10480,CUST4143,2024-04-21 10:56:13,['PROD0492'],318000,Sungai Penuh,0.85,0.03
TXN10481,CUST1605,2024-11-26 04:41:34,['PROD0899'],361000,Sungai Penuh,0.78,0.19
TXN10482,CUST2494,2024-03-12 10:28:22,['PROD0520'],181000,Gorontalo,0.66,0.09
TXN10483,CUST1685,2024-11-19 02:25:29,['PROD0796'],303000,Tebingtinggi,0.9,0.25
TXN10484,CUST0539,2025-07-02 08:40:07,"['PROD0406', 'PROD0169', 'PROD0326']",682000,Serang,0.8,0.26
TXN10485,CUST2178,2024-08-02 22:56:21,"['PROD0266', 'PROD0385']",633000,Tanjungbalai,0.72,0.21
TXN10486,CUST2600,2025-05-11 10:37:29,"['PROD0678', 'PROD0708', 'PROD0522', 'PROD0510']",1057000,Kota Administrasi Jakarta Utara,0.73,0.12
TXN10487,CUST2176,2025-03-18 23:32:23,['PROD0212'],291000,Banjarbaru,0.82,0.11
TXN10488,CUST1364,2024-12-20 01:05:52,['PROD0539'],382000,Pagaralam,0.83,0.23
TXN10489,CUST3414,2025-04-09 08:52:41,['PROD0206'],389000,Bitung,0.03,0.45
TXN10490,CUST0652,2024-05-13 17:13:56,"['PROD1034', 'PROD1025', 'PROD0406']",762000,Tidore Kepulauan,0.17,0.44
TXN10491,CUST4134,2024-11-07 23:49:32,"['PROD0970', 'PROD0387']",433000,Samarinda,0.92,0.16
TXN10492,CUST0909,2023-10-26 06:18:45,"['PROD0197', 'PROD0878']",474000,Ternate,0.46,0.45
TXN10493,CUST3613,2024-01-01 21:19:25,['PROD0388'],233000,Jayapura,0.25,0.43
TXN10494,CUST3818,2024-04-21 14:23:31,['PROD0810'],478000,Kediri,0.74,0.12
TXN10495,CUST2027,2024-04-15 04:53:13,['PROD0783'],185000,Tidore Kepulauan,0.96,0.02
TXN10496,CUST2966,2025-03-03 09:38:44,['PROD0617'],483000,Dumai,1.0,0.09
TXN10497,CUST0739,2024-03-06 03:17:16,['PROD0993'],202000,Pekalongan,0.65,0.08
TXN10498,CUST1897,2024-08-26 03:13:25,"['PROD0545', 'PROD0136']",612000,Pekanbaru,0.65,0.15
